dealId,dealStatus,title,primaryCategory,price,shipping
592006,Active,Rustic Necklace Collection,Necklaces,12.99,2.99
592054,Active,Statement Bracelets,Bracelets,9.99,2.99
592035,Active,Sweet Summer Earrings,Earrings,8.99,2.99
574471,Active,The Perfect Pocket Hobo Bag,Handbags,39.99,6.99
592007,Active,Dramatic Necklace Collection,Necklaces,12.99,2.99
591983,Active,Fashion Forward Sunnies,Sunglasses,8.99,2.99
591985,Active,Delany Mirrored Sunnies,Sunglasses,8.99,2.99
574394,Active,Beach Party Sunnies,Sunglasses,8.99,2.99
592040,Active,Eye Candy Earring Collection,Earrings,8.99,2.99
592010,Active,Tortoise & Gold Necklace Collection,Necklaces,12.99,2.99
591986,Active,Lakeside Sunnies,Sunglasses,8.99,2.99
592011,Active,Dark & Stormy Necklace Collection,Necklaces,12.99,2.99
623863,Active,Tropical Paradise Earrings,Earrings,8.99,2.99
592042,Active,Dazzling Danglers Earring Collection,Earrings,8.99,2.99
625797,Active,Pretty in Pink Necklace Collection,Necklaces,12.99,2.99
592055,Active,Rustic Bracelets,Bracelets,9.99,2.99
592037,Active,Serendipity Earring Collection,Earrings,8.99,2.99
591987,Active,Stunning Sunnies,Sunglasses,8.99,2.99
592043,Active,Buzz Worthy Earrings,Earrings,8.99,2.99
592014,Active,Charming Necklace Collection,Necklaces,12.99,2.99
626264,Active,Trendy Necklaces,Necklaces,6.99,2.99
625799,Active,Rosie Hued Necklaces,Necklaces,12.99,2.99
625892,Active,Rustic Earring Collection,Earrings,8.99,2.99
591989,Active,Sizzling Summer Sunnies,Sunglasses,8.99,2.99
592047,Active,Gold & Silver Earrings,Earrings,6.99,2.99
626263,Active,Handbag Clearance,Handbags,19.99,5.99
592016,Active,Understated Elegant Necklaces,Necklaces,12.99,2.99
591990,Active,Beach Day Sunnies,Sunglasses,8.99,2.99
624068,Active,Watercolor Earring Collection,Earrings,8.99,2.99
627900,Active,Chic Sunglasses,Sunglasses,4.99,2.99
592018,Active,Neutral Necklace Collection,Necklaces,12.99,2.99
592049,Active,Wild Thing Earring Collection,Earrings,8.99,2.99
591992,Active,Summer Sunnies,Sunglasses,8.99,2.99
618100,Active,Bohemian Bracelets,Bracelets,9.99,2.99
613143,Active,Dramatic Necklace Collection,Necklaces,12.99,2.99
595177,Cancelled,Lucy Hobo Bag,Handbags,39.99,5.99
599428,Active,Stunning Sunnies,Sunglasses,8.99,2.99
613182,Active,White Hot Earring Collection,Earrings,8.99,2.99
607137,Active,Rachel Travel Wallets,Handbags,7.99,2.99
613144,Active,Golden Glow Necklaces,Necklaces,12.99,2.99
613183,Active,Summer in Sedona Earrings,Earrings,8.99,2.99
626249,Active,Earring Clearance,Earrings,4.99,2.99
618109,Active,Eye Candy Sunnies,Sunglasses,8.99,2.99
625832,Active,Midnight Moon Necklace Collection,Necklaces,12.99,2.99
613146,Active,Free Spirit Necklace Collection,Necklaces,12.99,2.99
613185,Active,Sweet Summer Earrings,Earrings,8.99,2.99
629432,Active,Mustard Earrings,Earrings,8.99,2.99
628952,Active,Penelope Mirrored Sunnies,Sunglasses,8.99,2.99
629454,Active,Serendipity Earring Collection,Earrings,8.99,2.99
629455,Active,Charming Necklace Collection,Necklaces,12.99,2.99
613148,Active,Destination Necklaces,Necklaces,12.99,2.99
627870,Active,Rose Gold Aviator Sunnies,Sunglasses,8.99,2.99
613187,Active,Sunburst Hoops,Earrings,8.99,2.99
630741,Active,Watercolor Earring Collection,Earrings,8.99,2.99
618102,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
574472,Active,The Perfect Pocket Hobo Bag,Handbags,39.99,6.99
613152,Active,Black & White Necklaces,Necklaces,12.99,2.99
613189,Active,Green with Envy Earring Collection,Earrings,8.99,2.99
627874,Active,Statement Bracelets,Bracelets,9.99,2.99
618110,Active,Sunnies Clearance,Sunglasses,4.99,2.99
629456,Active,Trendy Necklaces Clearance,Necklaces,6.99,2.99
637077,Active,Delicate Ring Sets,Rings,9.99,2.99
618115,Active,Stunning Sunnies,Sunglasses,8.99,2.99
613154,Active,Delicate Stone Necklaces,Necklaces,9.99,2.99
613190,Active,Half Moon Hoops,Earrings,8.99,2.99
618117,Active,Anica Sunglasses,Sunglasses,8.99,2.99
637074,Active,Desert Rose Necklace Collection,Necklaces,12.99,2.99
631014,Active,Wild Thing Earring Collection,Earrings,8.99,2.99
637075,Active,Fall Leather Earrings,Earrings,8.99,2.99
613191,Active,Lucite Hoops,Earrings,8.99,2.99
613156,Active,Shades of Gray Necklaces,Necklaces,12.99,2.99
618113,Active,Rose Gold Sunglasses,Sunglasses,8.99,2.99
613194,Active,Silver & Gold Statement Earrings,Earrings,6.99,2.99
613158,Active,Watercolor Necklaces,Necklaces,12.99,2.99
618120,Active,Fall Sunnies Preview,Sunglasses,8.99,2.99
637076,Active,Golden Glow Earrings,Earrings,8.99,2.99
626376,Active,Stella Sunnies,Sunglasses,8.99,2.99
618089,Active,Autumn Hued Earring Collection,Earrings,8.99,2.99
613163,Active,Serendipity Necklace Collection,Necklaces,12.99,2.99
638451,Active,Sweet Pastel Earrings,Earrings,8.99,2.99
626377,Active,Jessie Sunglasses,Sunglasses,8.99,2.99
635915,Active,White Hot Earring Collection,Earrings,8.99,2.99
618091,Active,Black & White Earring Collection,Earrings,8.99,2.99
613165,Active,Dramatic Necklace Collection,Necklaces,12.99,2.99
637073,Active,Chunky Knit Beanie,Hair Fashion,12.99,2.99
626379,Active,Kensie Sunnies,Necklaces,8.99,2.99
613167,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
618093,Active,Ocean Inspired Earring Collection,Earrings,8.99,2.99
618104,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
637995,Active,Earring Clearance,Earrings,4.99,2.99
637996,Active,Midnight Moon Necklace Collection,Necklaces,12.99,2.99
626384,Active,Penelope Sunnies Clearance,Sunglasses,4.99,2.99
639324,Active,Sunburst Hoops,Sunglasses,8.99,2.99
618094,Active,Rose Gold Earrings,Earrings,8.99,2.99
613169,Active,Sea Glass Necklace Collection,Necklaces,12.99,2.99
637999,Active,Tuscan Holiday Earrings,Earrings,8.99,2.99
626385,Active,Stunning Sunnies,Sunglasses,8.99,2.99
639325,Active,Watercolor Earring Collection,Earrings,8.99,2.99
626382,Active,Boutique Sunglasses,Sunglasses,8.99,2.99
618095,Active,Crimson & Gold Earrings,Earrings,8.99,2.99
613171,Active,Gold Hued Necklace Collection,Necklaces,12.99,2.99
626386,Active,Amy Sunglasses,Sunglasses,8.99,2.99
641563,Active,Green with Envy Earrings,Earrings,8.99,2.99
643438,Active,Lucite Hoops,Earrings,8.99,2.99
618098,Active,Dramatic Earring Collection,Earrings,8.99,2.99
618097,Active,Love Letter Earrings,Earrings,8.99,2.99
613173,Active,Rustic Necklace Collection,Necklaces,12.99,2.99
626388,Active,Fall Sunlgasses,Sunglasses,8.99,2.99
639698,Active,Gold & Silver Earrings,Earrings,6.99,2.99
641566,Active,Sunnies Clearance,Sunglasses,4.99,2.99
618105,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
613175,Active,Sedona Sunset Necklaces,Necklaces,12.99,2.99
639326,Active,Serendipity Earring Collection,Earrings,8.99,2.99
618107,Active,Boutique Sunglasses,Sunglasses,8.99,2.99
641697,Active,Delicate Ring Sets,Rings,8.99,2.99
641660,Active,Delicate Stone Necklaces,Necklaces,8.99,2.99
613177,Active,Brunch Date Necklace Collection,Necklaces,12.99,2.99
618099,Active,Enchanting Earrings,Earrings,8.99,2.99
625101,Active,Tortoise Sunnies Collection | Free Shipping,Sunglasses,8.99,0
641565,Active,Trendy Necklaces Clearance,Necklaces,6.99,2.99
641777,Active,Wild Thing Earring Collection,Earrings,8.99,2.99
642576,Active,Fall Leather Earrings | Free Shipping,Earrings,11.99,0
625190,Active,Stormy Sky Necklace Collection,Necklaces,12.99,2.99
625154,Active,Tawny Hoops,Earrings,8.99,2.99
641829,Active,Desert Rose Necklace Collection,Necklaces,12.99,2.99
644846,Active,Golden Glow Earrings,Earrings,8.99,2.99
625107,Active,Jolie Sunglasses,Sunglasses,8.99,2.99
625156,Active,Saffron & Tortoise Earring Collection,Earrings,8.99,2.99
625195,Active,Scarlet Necklace Collection,Necklaces,12.99,2.99
625109,Active,Amber Sunnies,Sunglasses,8.99,2.99
625136,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
644847,Active,Sweet Pastel Earrings | Free Shipping,Earrings,9.99,0
643259,Active,Anica Sunglasses,Sunglasses,8.99,2.99
625157,Active,Boutique Earring Collection,Earrings,8.99,2.99
625197,Active,Love Letter Necklaces,Necklaces,12.99,2.99
625112,Active,Claire Mirrored Sunnies,Sunglasses,8.99,2.99
644844,Active,Silver & Gold Statement Earrings,Earrings,6.99,2.99
644843,Active,Watercolor Necklaces,Necklaces,12.99,2.99
618111,Active,Classic Black Sunnies,Sunglasses,8.99,2.99
625199,Active,Midnight Moon Necklace Collection,Necklaces,12.99,2.99
625159,Active,Night Shades Earrings,Earrings,8.99,2.99
647411,Active,Sunburst Hoops,Earrings,8.99,2.99
644848,Active,Autumn Hued Earring Collection,Earrings,8.99,2.99
645301,Active,Black & White Earring Collection,Earrings,8.99,2.99
625115,Active,Fall Boutique Sunglasses,Sunglasses,8.99,2.99
625160,Active,Dazzling Danglers,Earrings,8.99,2.99
625201,Active,Larkspur Necklace Collection,Necklaces,12.99,2.99
647414,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
625119,Active,Shelby Sunnies,Sunglasses,8.99,2.99
625140,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
625203,Active,Cool Tones Necklace Collection,Necklaces,12.99,2.99
643260,Active,Rose Gold Sunglasses,Sunglasses,6.99,2.99
647413,Active,Ocean Inspired Earrings,Earrings,8.99,2.99
625121,Active,Stunning Sunnies,Sunglasses,8.99,2.99
637415,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
637396,Active,Effervescence Necklace Collection,Necklaces,12.99,2.99
625210,Active,Enchanting Necklaces,Necklaces,12.99,2.99
637342,Active,Garden Party Earrings,Earrings,8.99,2.99
625163,Active,Harvest Moon Earrings,Earrings,8.99,2.99
637395,Active,Majestic Necklace Collection,Necklaces,12.99,2.99
637339,Active,Marigold & Gray Earrings,Earrings,8.99,2.99
625124,Active,Margo Sunnies,Sunglasses,8.99,2.99
649239,Active,Watercolor Earring Collection,Earrings,8.99,2.99
625169,Active,Artisan Earring Collection,Earrings,8.99,2.99
647910,Active,Chunky Knit Beanie,Hair Fashion,9.99,2.99
647415,Active,Earring Clearance,Earrings,4.99,2.99
625211,Active,Warm Toned Necklace Collection,Necklaces,12.99,2.99
649242,Active,Gold Hued Necklace Collection,Necklaces,12.99,2.99
625126,Active,Jessie Sunnies,Sunglasses,8.99,2.99
649240,Active,Tuscan Holiday Earrings,Earrings,8.99,2.99
625212,Active,Sedona Necklace Collection,Necklaces,12.99,2.99
625127,Active,Anica Sunnies,Sunglasses,8.99,2.99
625150,Active,Boutique Statement Bracelets,Bracelets,9.99,2.99
625213,Active,Sea Foam Necklace Collection,Necklaces,12.99,2.99
618103,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
649246,Active,Love Letter Earrings,Earrings,8.99,2.99
625128,Active,Tarah Sunglasses,Sunglasses,8.99,2.99
625179,Active,Leather Chevron Earrings,Earrings,8.99,2.99
646776,Active,Leopard Blanket Scarf,Scarves,12.99,2.99
625218,Active,Stormy Sky Necklace Collection,Necklaces,12.99,2.99
625130,Active,Blake Sunnies,Sunglasses,8.99,2.99
654822,Active,Sedona Sunset Necklaces,Necklaces,12.99,2.99
625182,Active,Sandstone Earring Collection,Earrings,8.99,2.99
625220,Active,Shades of Gray Necklace Collection,Necklaces,12.99,2.99
654824,Active,Sunnies Clearance,Sunglasses,4.99,2.99
654825,Active,Fall Leather Earrings,Earrings,8.99,2.99
625131,Active,Rose Gold Aviator Sunglasses,Sunglasses,6.99,2.99
625223,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
625183,Active,Dramatic Danglers,Earrings,8.99,2.99
625152,Active,Layering Bracelets,Bracelets,9.99,2.99
625132,Active,Libby Sunnies,Sunglasses,8.99,2.99
661324,Active,Sunburst Hoops,Earrings,8.99,2.99
625185,Active,Leather Chevron Earrings,Earrings,8.99,2.99
625225,Active,Tuscan Holiday Necklace Collection,Necklaces,12.99,2.99
649243,Active,Crimson & Gold Earrings,Earrings,8.99,2.99
625134,Active,Morgan Sunnies,Sunglasses,8.99,2.99
625188,Active,Rustic Earring Collection,Earrings,8.99,2.99
625230,Active,Warm Toned Necklace Collection,Necklaces,12.99,2.99
649247,Active,Green with Envy Earrings,Earrings,8.99,2.99
637425,Active,Kensie Sunnies,Sunglasses,8.99,2.99
637391,Active,Cool Tones Necklace Collection,Necklaces,12.99,2.99
645300,Active,Serendipity Necklace Collection,Necklaces,12.99,2.99
637430,Active,Tortoise Sunglasses Collection,Sunglasses,8.99,2.99
637433,Active,Fashion Forward Sunglasses,Sunglasses,8.99,2.99
658650,Active,Tawny Hoops,Earrings,8.99,2.99
637344,Active,Autumn Leather Earrings,Earrings,8.99,2.99
654819,Active,Necklace Clearance,Necklaces,5.99,2.99
658917,Active,Wild Thing Earring Collection,Earrings,8.99,2.99
637435,Active,Amber Sunnies,Sunglasses,8.99,2.99
637398,Active,Delicate Locket Necklaces,Necklaces,12.99,2.99
637348,Active,Sunburst Hoops,Earrings,8.99,2.99
637437,Active,Mia Sunnies,Sunglasses,8.99,2.99
637399,Active,Free Spirit Necklaces,Necklaces,12.99,2.99
637349,Active,Sculptural Statement Earrings,Earrings,8.99,2.99
637741,Active,Olivia Sunnies,Sunglasses,8.99,2.99
637401,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
637351,Active,McKenna Lucite Hoops,Earrings,6.99,2.99
637403,Active,Crimson Necklace Collection,Necklaces,12.99,2.99
637353,Active,Eye Candy Earrings,Earrings,8.99,2.99
677487,Active,Half Moon Hoops,Earrings,8.99,2.99
637744,Active,Boutique Sunglasses,Sunglasses,5.99,2.99
641523,Cancelled,Half Moon Hoops,Earrings,8.99,2.99
658653,Active,Stormy Sky Necklace Collection,Necklaces,12.99,2.99
637404,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
637355,Active,Brunch Date Earrings,Earrings,8.99,2.99
661326,Active,Sunburst Hoops,Earrings,8.99,2.99
637418,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
637746,Active,Cecilia Round Sunnies,Sunglasses,5.99,2.99
654817,Active,Enchanting Earrings,Earrings,8.99,2.99
637359,Active,Black & Gold Earring Collection,Earrings,8.99,2.99
637406,Active,Destination Necklace Collection,Necklaces,12.99,2.99
637748,Active,Stella Classic Sunnies,Sunglasses,5.99,2.99
654820,Active,Wild Thing Earring Collection,Earrings,8.99,2.99
637407,Active,Autumn Necklace Collection,Necklaces,12.99,2.99
637363,Active,Secret Garden Earring Collection,Earrings,8.99,2.99
660277,Active,Boutique Earring Collection,Earrings,8.99,2.99
654821,Active,Sedona Sunset Necklaces,Necklaces,12.99,2.99
637752,Active,Tarah Sunglasses,Sunglasses,5.99,2.99
665059,Active,Majestic Necklace Collection,Necklaces,12.99,2.99
637408,Active,Marble Necklace Collection,Necklaces,12.99,2.99
637366,Active,Marigold & Gray Earring Collection,Earrings,8.99,2.99
658654,Active,Black & White Earring Collection,Earrings,8.99,2.99
637763,Active,Libby Cat Eye Sunglasses,Sunglasses,5.99,2.99
637419,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
637410,Active,Dramatic Necklace Collection,Necklaces,12.99,2.99
637370,Active,Rainbow Earring Collection,Earrings,8.99,2.99
642668,Cancelled,Stella Pocket Hobo,Handbags,39.99,6.99
661937,Active,Autumn Hued Earring Collection,Earrings,8.99,2.99
649245,Active,Lucite Hoop Collection,Earrings,6.99,2.99
637764,Active,Stunning Sunnies Collection,Sunglasses,5.99,2.99
659714,Active,Watercolor Necklaces,Necklaces,12.99,2.99
637411,Active,Chandelier Crystal Necklaces,Necklaces,12.99,2.99
665055,Active,Effervescence Necklace Collection,Necklaces,12.99,2.99
637375,Active,Tuscan Holiday Earring Collection,Earrings,8.99,2.99
637765,Active,Jessie Cat Eye Sunnies,Sunglasses,5.99,2.99
661323,Active,Midnight Moon Necklace Collection,Necklaces,12.99,2.99
661322,Active,Silver & Gold Statement Earrings,Earrings,6.99,2.99
637380,Active,Gwen Beaded Earrings,Earrings,9.99,2.99
665064,Active,Love Letter Earrings,Earrings,8.99,2.99
637412,Active,Tortoise Pendant Necklace Collection,Necklaces,12.99,2.99
665390,Active,Autumn Necklace Collection,Necklaces,12.99,2.99
665069,Active,Brunch Date Necklace Collection,Necklaces,12.99,2.99
637766,Active,Justine Cat Eye Sunnies,Sunglasses,5.99,2.99
665396,Active,Statement Earrings,Earrings,8.99,2.99
665066,Active,Brunch Date Earrings,Earrings,8.99,2.99
637388,Active,Garden Party Earrings,Earrings,8.99,2.99
637414,Active,Rustic Necklace Collection,Necklaces,12.99,2.99
637421,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
665067,Active,Ocean Inspired Earring Collection,Earrings,8.99,2.99
637767,Active,Tortoise Sunnies Collection,Sunglasses,8.99,2.99
659629,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
680415,Active,Delicate Locket Necklaces,Necklaces,8.99,2.99
659563,Active,Silver Statement Earrings,Earrings,8.99,2.99
659550,Active,Rose Hued Sunnies,Sunglasses,5.99,2.99
659565,Active,St. Tropez Earring Collection,Earrings,8.99,2.99
659633,Active,Warm Toned Necklaces,Necklaces,12.99,2.99
659634,Active,Brunch Date Necklace Collection,Necklaces,12.99,2.99
659566,Active,Watercolor Earring Collection,Earrings,8.99,2.99
659568,Active,Destination Earring Collection,Earrings,8.99,2.99
659636,Active,Moon Shadow Necklace Collection,Necklaces,12.99,2.99
659637,Active,Destination Necklaces,Necklaces,12.99,2.99
659569,Active,Dramatic Danglers,Earrings,8.99,2.99
660278,Active,Love Letter Necklaces,Necklaces,12.99,2.99
659638,Active,Marble Necklace Collection,Necklaces,12.99,2.99
659570,Active,Sahara Earring Collection,Earrings,8.99,2.99
659543,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
659573,Active,Enchanting Earrings,Earrings,8.99,2.99
659640,Active,Riverside Necklace Collection,Necklaces,12.99,2.99
659642,Active,Delicate Stone Necklaces,Necklaces,7.99,2.99
659574,Active,Holiday Party Earrings,Earrings,8.99,2.99
654818,Active,Trendy Necklace Clearance,Necklaces,6.99,2.99
659643,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
659576,Active,Leather Bristol Earrings,Bracelets,8.99,2.99
659577,Active,Leather Earring Collection,Earrings,8.99,2.99
659646,Active,Winter Necklace Collection,Necklaces,12.99,2.99
684952,Active,Earring Blowout,Earrings,3.99,2.99
659579,Active,Tortoise Earring Collection,Earrings,8.99,2.99
659647,Active,Twilight Necklace Collection,Necklaces,12.99,2.99
659581,Active,Neutral Toned Earring Collection,Earrings,8.99,2.99
644845,Active,Serendipity Necklace Collection,Necklaces,12.99,2.99
659652,Active,Boutique Essential Necklaces,Necklaces,12.99,2.99
659585,Active,Sunburst Hoops Collection,Earrings,4.99,2.99
659544,Active,Layering Bracelets | Free Shipping,Bracelets,9.99,0
659586,Active,Party Starter Earrings | Free Shipping,Earrings,8.99,0
659655,Active,Shades of Gray Necklaces | Free Shipping,Necklaces,12.99,0
693345,Active,Warm Toned Necklaces | Free Shipping,Necklaces,12.99,0
659554,Active,Winter Sunnies | Free Shipping,Sunglasses,8.99,0
654816,Active,Brunch Date Necklace Collection,Necklaces,12.99,2.99
659657,Active,Dark & Stormy Necklace Collection,Necklaces,12.99,2.99
659588,Active,Secret Garden Earring Collection,Earrings,8.99,2.99
699346,Active,Amber Sunnies,Sunglasses,8.99,2.99
699345,Active,Autumn Hued Earring Collection,Earrings,8.99,2.99
659658,Active,Daydream Necklace Collection,Necklaces,12.99,2.99
701127,Active,Rustic Necklace Collection,Necklaces,12.99,2.99
697755,Active,Sunburst Hoops | Free Shipping,Earrings,9.99,0
659592,Active,Texture Rich Earrings,Earrings,8.99,2.99
689865,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
659594,Active,Elegant Earring Collection,Earrings,8.99,2.99
689863,Active,Festive Pendant Necklaces,Necklaces,12.99,2.99
659659,Active,Garden Party Necklaces,Necklaces,12.99,2.99
689864,Active,Rosie Hued Earrings,Earrings,8.99,2.99
659660,Active,Boutique Essential Necklaces,Necklaces,12.99,2.99
659555,Active,Jessie Cat Eye Sunnies,Sunglasses,8.99,2.99
659595,Active,Leather Fan Earrings,Earrings,8.99,2.99
699342,Active,Dramatic Danglers,Earrings,8.99,2.99
659599,Active,Laurel Canyon Earring Collection,Earrings,8.99,2.99
659661,Active,Moon Shadow Necklace Collection,Necklaces,12.99,2.99
693346,Active,Silver Statement Earrings,Earrings,8.99,2.99
699340,Active,Tuscan Holiday Necklace Collection,Necklaces,12.99,2.99
659601,Active,Brunch Date Earring Collection,Earrings,8.99,2.99
693347,Active,Gold Statement Earrings,Earrings,6.99,2.99
659662,Active,Layered Necklace Sets,Necklaces,12.99,2.99
659605,Active,Festive Cranberry Earring Collection,Earrings,6.99,2.99
659546,Active,Layering Bracelets | Free Shipping,Bracelets,12.99,0
659663,Active,Necklace Blowout,Necklaces,6.99,2.99
659557,Active,Anica Cat Eye Sunnies,Sunglasses,8.99,0
659607,Active,Boutique Essential Earrings,Earrings,8.99,2.99
659664,Active,Enchanting Necklace Collection,Necklaces,12.99,2.99
703026,Active,Tortoise Necklace Collection,Necklaces,12.99,2.99
659609,Active,Athens Earring Collection,Earrings,8.99,2.99
659665,Active,Catalina Necklace Collection,Necklaces,12.99,2.99
669121,Active,Leather Chevron Earrings,Earrings,8.99,2.99
703028,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
703035,Active,Festive Necklace Collection,Necklaces,12.99,2.99
659666,Active,Love Letter Necklace Collection,Necklaces,12.99,2.99
703032,Active,Party Starter Earrings | Free Shipping,Earrings,8.99,0
659611,Active,Sahara Earring Collection,Earrings,8.99,2.99
693351,Active,Tuscan Holiday Earring Collection,Earrings,8.99,2.99
703039,Active,Brunch Date Necklace Collection,Necklaces,12.99,2.99
659667,Active,Delicate Layering Necklaces,Necklaces,7.99,2.99
659613,Active,Eye Catching Earrings,Earrings,8.99,2.99
698751,Active,Leather Earrings | Free Shipping,Earrings,9.99,0
703031,Active,Winter Sunnies | Free Shipping,Sunglasses,8.99,0
659559,Active,Bree Sunnies | Free Shipping,Sunglasses,8.99,0
693350,Active,Chandelier Crystal Necklaces,Necklaces,12.99,2.99
659668,Active,Laguna Beach Necklace Collection,Necklaces,12.99,2.99
659615,Active,Wild Thing Earrings | Free Shipping,Earrings,9.99,0
659617,Active,Dazzling Danglers,Earrings,8.99,2.99
659669,Active,Layered Necklace Sets,Necklaces,12.99,2.99
693348,Active,Medallion Pendant Necklaces | Free Shipping,Necklaces,9.99,0
659671,Active,Enchanting Necklace Collection,Necklaces,12.99,2.99
659650,Active,Pollyanna Artisan Necklace,Necklaces,12.99,2.99
659620,Active,Warm Toned Earring Collection,Earrings,8.99,2.99
659672,Active,Boutique Necklace Collection,Necklaces,12.99,2.99
659622,Active,Pretty in Pink Earrings,Earrings,8.99,2.99
659674,Active,Laurel Canyon Necklaces,Necklaces,12.99,2.99
659626,Active,Secret Garden Earring Collection,Earrings,8.99,2.99
659560,Active,Tortoise Sunglasses Collection,Sunglasses,8.99,2.99
661938,Active,Black & White Earrings,Earrings,8.99,2.99
679154,Active,Gemstone Danglers,Earrings,8.99,2.99
679100,Active,Sangria Necklace Collection,Necklaces,12.99,2.99
665060,Active,Party Starter Earrings,Earrings,8.99,2.99
679102,Active,Tuscan Holiday Necklace Collection,Necklaces,12.99,2.99
679157,Active,Blush Crush Earring Collection,Earrings,8.99,2.99
679104,Active,Midnight Moon Necklace Collection,Necklaces,12.99,2.99
679105,Active,Destination Necklace Collection,Necklaces,12.99,2.99
679159,Active,Golden Glow Earring Collection,Earrings,8.99,2.99
637417,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
679106,Active,Druzy & Tassel Long Necklaces,Necklaces,12.99,2.99
679160,Active,Neutral Earring Collection,Earrings,8.99,2.99
637743,Active,Winter Sunglasses Collection,Sunglasses,8.99,2.99
679095,Active,Classic Black Sunnies,Sunglasses,8.99,2.99
679107,Active,Dark & Stormy Necklaces,Necklaces,12.99,2.99
679162,Active,Moroccan Tassel Earrings,Earrings,7.99,2.99
689800,Active,Pom-Pom Beanie Collection,Hair Fashion,9.99,2.99
679164,Active,Athens Earring Collection,Earrings,8.99,2.99
707654,Active,Bree Sunnies,Sunglasses,8.99,2.99
689798,Active,Cable & Fringe Scarf,Scarves,12.99,2.99
679108,Active,Melrose Necklace Collection,Necklaces,12.99,2.99
707658,Active,Necklace Blowout,Necklaces,6.99,2.99
699295,Active,Wild Thing Earrings,Earrings,7.99,2.99
679109,Active,Rustic Necklace Collection,Necklaces,12.99,2.99
679168,Active,Signature Earring Collection,Earrings,8.99,2.99
679171,Active,Enchanted Earring Collection,Earrings,8.99,2.99
679110,Active,Serendipity Necklace Collection,Necklaces,12.99,2.99
707656,Active,Eye Catching Earrings,Earrings,8.99,2.99
679172,Active,Tropical Escape Earrings,Earrings,8.99,2.99
679176,Active,Blush Crush Earring Collection,Earrings,8.99,2.99
679091,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
679177,Active,Destination Earring Collection,Earrings,8.99,2.99
707655,Active,Leather Earrings Blowout,Earrings,4.99,2.99
679179,Active,Dramatic Danglers,Earrings,8.99,2.99
679096,Active,Margo Classic Sunnies,Sunglasses,8.99,2.99
679119,Active,Enchanting Necklace Collection,Necklaces,12.99,2.99
679181,Active,Marigold & Gray Earrings,Earrings,8.99,2.99
709502,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
679120,Active,Dramatic Necklace Collection,Necklaces,12.99,2.99
679182,Active,Dreamy Danglers,Earrings,8.99,2.99
679124,Active,Shades of Gray Necklaces,Necklaces,12.99,2.99
679185,Active,St. Tropez Earring Collection,Earrings,8.99,2.99
679127,Active,Blue Jasmine Necklace Collection,Necklaces,12.99,2.99
679189,Active,Brunch Date Earring Collection,Earrings,8.99,2.99
707659,Active,Dramatic Danglers,Earrings,8.99,2.99
709508,Active,Gold Statement Earrings,Earrings,6.99,2.99
679191,Active,Party Starter Earrings,Earrings,8.99,2.99
679129,Active,Sea Glass Necklace Collection,Necklaces,12.99,2.99
709509,Active,Silver Statement Earrings,Earrings,8.99,2.99
717206,Active,Sunburst Hoops,Earrings,8.99,2.99
679193,Active,Eye Candy Earring Collection,Earrings,8.99,2.99
679131,Active,Laurel Canyon Necklace Collection,Necklaces,12.99,2.99
679097,Active,Anica Cat Eye Sunglasses,Sunglasses,8.99,2.99
679196,Active,Black & Gold Earrings,Earrings,8.99,2.99
679134,Active,Marigold & Gray Necklace Collection,Necklaces,12.99,2.99
707653,Active,Wild Thing Earrings,Earrings,6.99,2.99
679135,Active,Party Starter Necklaces,Necklaces,12.99,2.99
679198,Active,Shades of Gray Earring Collection,Earrings,8.99,2.99
679202,Active,Golden Glow Earring Collection,Earrings,8.99,2.99
679205,Active,Blush Crush Earring Collection,Earrings,8.99,2.99
679140,Active,Warm Toned Necklace Collection,Necklaces,12.99,2.99
679206,Active,Eye Catching Earrings,Earrings,8.99,2.99
679209,Active,Dazzling Danglers,Earrings,8.99,2.99
679143,Active,Serendipity Necklace Collection,Necklaces,12.99,2.99
679212,Active,Blue Sky Earring Collection,Earrings,8.99,2.99
679094,Active,Boutique Layering Bracelets,Bracelets,9.99,2.99
679144,Active,Boutique Necklace Collection,Necklaces,9.99,2.99
